label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
RESTROOM,0.573643,0.715135,-0.008889,0.537003,0.67201,-0.005736,0.517604,0.622513,-0.007382,0.491206,0.610019,-0.000872,0.447146,0.599799,-0.003799,0.54853,0.584919,-0.000681,0.541415,0.565219,0.01572,0.548554,0.594608,0.022091,0.550378,0.612181,0.012752,0.581797,0.575046,-0.003506,0.578581,0.550444,0.01061,0.58372,0.581348,0.021006,0.575919,0.593073,0.012663,0.611999,0.582965,-0.00196,0.607436,0.565022,0.00936,0.612721,0.596741,0.024269,0.610771,0.60368,0.009856,0.638633,0.613866,-0.013885,0.643398,0.588009,0.016698,0.645844,0.618672,0.026496,0.640111,0.626968,0.014378,0.001009,-0.001039,-0.001788,0.000577,-0.006441,-0.001182,-0.002622,-0.003428,-0.00082,-0.005343,-0.004226,-0.009578,-7.4e-05,0.000188,-0.001749,-0.002832,-0.004393,-0.004323,-0.002005,0.005288,-0.003073,-0.005087,0.007924,0.006847,0.009733,0.000528,-0.00245,0.00282,-0.004473,0.002364,0.008668,0.005021,0.004152,-0.0018,0.005132,-0.00291,-0.001758,0.002579,0.003562,0.000529,-0.001168,-0.004997,-0.007331,-0.002373,-0.001626,-0.00011,-0.002387,-0.001095,0.007653,-0.002114,0.009637,3.3e-05,-0.001273,-0.000578,0.00468,-0.000617,0.002561,-0.002819,0.002758,-0.003158,0.002226,-0.006612,-0.001267
RESTROOM,0.576956,0.698162,0.003881,0.5379,0.65438,0.002456,0.517631,0.610963,0.005581,0.48991,0.601647,-0.00292,0.450368,0.581071,-0.00341,0.554559,0.567883,0.002262,0.54597,0.555129,0.023555,0.544827,0.589094,0.032241,0.550972,0.581609,0.026639,0.581435,0.56018,-0.000341,0.583703,0.536589,0.025043,0.584286,0.569505,0.031265,0.57932,0.582311,0.026783,0.615985,0.567337,0.010381,0.619396,0.550468,0.018031,0.615618,0.581678,0.031224,0.616383,0.59215,0.024054,0.640953,0.594427,-3.8e-05,0.653071,0.573055,0.022069,0.648085,0.60747,0.032687,0.64658,0.618406,0.020981,-0.004598,0.005778,-0.004628,-0.000499,-0.000245,-0.000139,0.00142,0.000704,0.000943,-0.00198,-0.002244,-0.004875,0.000224,-0.00228,0.003999,0.005098,0.002835,0.002955,-0.000657,0.001323,-0.00125,0.002978,-0.007898,-0.00142,-0.003184,-0.001479,0.005564,0.005861,0.011211,-0.006883,4.6e-05,0.00646,-0.000894,-0.003148,0.000178,-0.003126,-0.003759,-0.007227,-0.002485,0.003569,-0.005219,-0.006481,0.004866,-1.5e-05,0.002554,0.001787,0.001522,0.009615,-0.005496,0.005185,-0.000203,0.003383,-0.002219,0.012884,-0.00645,-0.000987,-0.006726,0.000994,-0.005157,-0.003964,0.008387,-0.001526,0.001734
RESTROOM,0.60079,0.695743,0.007903,0.55967,0.662096,0.006367,0.53937,0.616694,0.008626,0.512271,0.603843,0.014053,0.475403,0.58833,0.017904,0.570336,0.584845,0.004759,0.565087,0.561017,0.039103,0.572283,0.602159,0.044559,0.564483,0.595072,0.026998,0.601279,0.576966,0.002598,0.595389,0.560907,0.034857,0.594393,0.58013,0.029036,0.607054,0.584916,0.037482,0.624712,0.581175,0.01259,0.627019,0.562291,0.030178,0.633885,0.591289,0.045484,0.635682,0.606868,0.034567,0.663896,0.597809,0.016081,0.66195,0.585486,0.038803,0.658417,0.607552,0.035921,0.665356,0.619509,0.03305,0.003796,0.006319,0.001579,0.001751,0.002087,0.0018,0.004658,-0.003786,0.003879,-0.001257,0.005466,-0.003757,0.003794,0.004783,0.002046,0.000647,0.001378,0.001288,0.000695,0.002481,-6.9e-05,-0.000147,-0.003947,-0.001505,-0.003245,0.002642,0.000792,-0.001669,0.000665,0.003524,0.004941,-0.002069,-0.001798,0.002248,0.003266,-8.5e-05,-0.004541,0.003727,0.004038,0.001621,0.001105,-0.003083,-0.000687,0.003853,-0.00096,-0.003677,-0.001495,-0.001242,0.001392,-0.003513,0.004737,-0.001999,-0.002005,-0.002326,0.005898,-0.000515,-0.000678,-0.007405,0.000805,0.001158,0.004166,0.000799,-0.002101
RESTROOM,0.59699,0.683678,-0.00826,0.545071,0.646729,-0.009987,0.5259,0.602243,-0.00292,0.500606,0.580771,-0.011658,0.452669,0.567216,-0.002446,0.551548,0.552254,-0.014688,0.550927,0.535263,0.003186,0.553215,0.56532,0.023279,0.56207,0.573642,0.014216,0.588316,0.55152,-0.00719,0.582955,0.521438,0.008914,0.590254,0.558272,0.025406,0.591663,0.568241,0.008873,0.616033,0.561771,-0.00972,0.62315,0.540428,0.01573,0.622068,0.567753,0.022755,0.618403,0.581048,0.00252,0.657322,0.57819,-0.013123,0.654625,0.555814,0.014945,0.654068,0.585925,0.024894,0.651303,0.599162,0.010225,-6e-05,-0.000437,-0.005801,-0.001283,0.004146,-0.001176,0.000238,0.00635,0.000128,-0.000394,-0.008064,6.7e-05,0.002678,-0.000641,-0.001804,-0.005999,-0.002918,-0.002407,-0.001846,-0.003121,0.001641,-0.003024,-0.001983,0.00016,-0.002709,-0.002376,-0.004049,-0.00093,0.00376,-0.002552,-0.00166,-0.001999,0.000784,0.000747,-0.006882,-0.001887,-0.001144,-0.002031,0.001053,0.002414,0.003343,-0.004007,0.006912,-0.000722,0.001809,0.005409,0.000827,0.006345,-0.009407,0.001772,0.006659,-0.005492,0.000849,0.01074,0.00305,0.000158,0.002466,-0.002184,0.011479,-0.000644,-0.00505,0.000712,-0.002041
RESTROOM,0.608,0.684476,-0.001098,0.560006,0.64393,0.008171,0.539154,0.596601,0.000872,0.517403,0.590701,0.003786,0.46222,0.574217,0.004274,0.568636,0.557566,0.008241,0.572794,0.544453,0.020169,0.569269,0.569769,0.030668,0.571331,0.580868,0.022209,0.606798,0.553878,0.005712,0.60527,0.535363,0.022639,0.607913,0.558492,0.033444,0.599347,0.58517,0.0216,0.637227,0.568244,0.005538,0.636291,0.547518,0.028947,0.633425,0.56804,0.030364,0.630944,0.593953,0.028185,0.664592,0.581227,-0.003998,0.66247,0.569326,0.029527,0.66428,0.594281,0.028652,0.669798,0.604766,0.024465,0.00146,-0.004756,-0.006668,-0.001972,-0.001029,0.001423,-0.003462,0.002531,-0.004114,-0.001217,0.000834,-0.003013,0.003185,0.00058,0.000977,0.000975,-0.001643,0.002205,-0.002286,0.00017,-0.003851,-0.003637,-0.002302,0.005532,0.007028,0.000541,0.012639,-0.006563,0.005463,0.004946,0.002722,-0.005072,-0.004973,0.001183,0.001075,-0.003286,-0.001284,-0.004629,-0.002029,0.008102,0.005106,0.002815,0.004476,-0.002175,-0.001421,0.0028,-0.002604,0.0061,0.001514,0.001478,0.002758,0.004005,0.001115,-0.002976,-0.001541,-0.003708,-0.001056,0.005408,-0.003333,0.003177,0.004058,-0.001821,-0.003154
RESTROOM,0.580105,0.678285,-0.006677,0.536812,0.64444,0.007589,0.519177,0.589817,-0.002072,0.489343,0.578279,-0.000696,0.449665,0.562636,-0.002443,0.551833,0.561239,0.004078,0.538121,0.536661,0.016295,0.543581,0.567152,0.029793,0.543667,0.568402,0.024773,0.578434,0.544901,-0.003638,0.576572,0.525039,0.022383,0.583113,0.555919,0.023078,0.579298,0.57443,0.027256,0.606438,0.551527,0.000961,0.608797,0.533947,0.014886,0.613189,0.567132,0.028276,0.611981,0.580976,0.023066,0.638914,0.574264,0.003866,0.644792,0.544018,0.019589,0.644403,0.587361,0.025038,0.643066,0.597722,0.022814,-0.000236,0.007127,-0.00286,-0.003267,0.00233,-0.001317,-0.007307,0.000649,-0.002026,-0.004461,0.005671,0.001721,0.000308,0.003055,-0.004917,-0.003864,-0.007264,-0.002725,-0.00533,0.006321,0.005326,-0.000475,0.002817,-0.001218,0.004468,-0.003727,-0.003369,-0.002465,0.004095,0.003223,-0.002005,0.006843,-0.004492,0.005788,0.003241,-0.00033,0.004952,-0.001042,0.00207,-0.000181,0.001874,-0.001544,0.006875,-0.00027,0.001433,0.005776,-0.000514,-0.003029,-0.00452,-0.000177,-0.004392,0.001675,0.009648,0.005034,0.002893,0.001634,0.005384,-0.002223,-0.000625,-0.001744,0.003819,-0.006141,-0.00889
RESTROOM,0.573717,0.701548,0.002689,0.541851,0.662118,0.003734,0.520417,0.625031,0.007364,0.490294,0.599112,0.007503,0.446242,0.588725,0.002585,0.54507,0.58229,0.008331,0.550742,0.549709,0.018883,0.543688,0.58932,0.031132,0.548559,0.5937,0.027534,0.581722,0.570592,-0.000828,0.572517,0.549658,0.021545,0.57522,0.582097,0.033488,0.572565,0.59503,0.023701,0.613478,0.578796,0.004402,0.608696,0.557872,0.028634,0.613858,0.585342,0.033544,0.606548,0.593757,0.013414,0.637974,0.603631,0.006086,0.647554,0.584986,0.032178,0.641001,0.607295,0.03163,0.640959,0.62256,0.027045,-0.002846,0.004662,-0.004632,-0.000137,-0.000404,0.005828,0.004908,-0.007163,-0.003353,0.000416,0.002671,-0.00198,-0.00198,-0.008818,-0.003324,-0.005214,0.001005,0.01475,0.002453,0.001662,-0.00355,0.001689,-0.007893,-0.002786,-0.00241,0.00417,0.006897,-0.0053,0.001042,-0.010236,-0.001473,0.000711,0.002863,-0.003249,-0.000892,-0.005318,0.009308,0.000494,-0.002036,-0.003918,-0.00115,-0.004213,0.001159,0.000634,-0.0022,0.001306,0.004853,-0.000819,0.000468,-0.002995,0.004097,-0.001969,-0.003906,-0.000114,0.000429,-0.004141,-0.004823,-0.006351,0.002114,-0.004519,0.004981,-0.000967,-0.001425
RESTROOM,0.569302,0.661302,-0.002844,0.529162,0.632633,-0.010025,0.503915,0.600573,-0.014315,0.482132,0.577134,-0.002636,0.434888,0.564728,-0.01075,0.538352,0.554021,-0.008538,0.532743,0.529426,0.01062,0.52751,0.560813,0.016979,0.539784,0.574425,0.011986,0.568898,0.542878,-0.009671,0.564175,0.525096,0.01296,0.558311,0.547027,0.015055,0.554384,0.567882,0.013222,0.590407,0.558901,-0.005281,0.591526,0.534226,0.009742,0.597226,0.565729,0.019465,0.604223,0.578242,0.015002,0.6248,0.573026,-0.008916,0.628562,0.558817,0.017148,0.627124,0.585823,0.021077,0.621816,0.584697,0.008824,0.001799,-0.000591,0.004035,0.007807,0.002897,0.000306,0.003778,-0.006215,-0.000689,0.001865,-0.003516,-0.002048,0.002556,0.001322,0.009061,-0.001091,0.000161,0.005812,0.001011,-0.002558,0.005658,-3.6e-05,0.001707,-0.003867,-0.007295,0.003656,0.004268,0.002168,-0.006655,-0.00172,0.00525,0.00277,0.002172,-0.001461,0.000889,-0.005103,-0.002982,0.005174,-0.003957,0.005198,-0.007079,0.001217,0.00085,0.010625,-0.003443,-0.003853,-0.000276,0.010659,0.000197,0.004002,-0.000899,0.001359,0.003416,-0.0027,-0.005462,-0.002379,0.001691,0.007364,0.003521,-0.005376,0.002436,0.003164,-0.002297
RESTROOM,0.582162,0.682697,0.003519,0.535469,0.644768,0.00685,0.523563,0.605132,0.000187,0.48483,0.589607,0.000775,0.453035,0.569147,0.009479,0.538457,0.566099,0.005599,0.553194,0.545197,0.020347,0.552997,0.58064,0.029775,0.551464,0.586375,0.017858,0.572977,0.56016,-0.00028,0.58055,0.536136,0.022552,0.577764,0.568578,0.03238,0.576518,0.575943,0.024115,0.608751,0.565867,0.003407,0.608641,0.545224,0.015475,0.612014,0.566404,0.024866,0.607726,0.58398,0.016976,0.643446,0.590768,0.000201,0.640108,0.563172,0.019672,0.647025,0.593126,0.021794,0.645665,0.603852,0.016651,0.002596,-0.0007,0.001196,-0.000661,0.003733,-0.00294,-0.004146,-0.002252,0.000169,0.001673,-0.003168,-0.009481,-0.000886,-0.000328,-0.00499,-0.004725,-0.004566,0.00297,-0.005366,-0.002528,-0.00516,-0.002191,-0.001103,0.000508,-0.002752,0.00098,0.003762,-0.003185,-0.00065,0.001907,0.005034,0.003118,0.00041,-0.001775,-0.003603,-0.001376,-0.004585,0.001113,0.000654,-0.0017,0.000974,-0.005524,-0.001285,0.001756,-0.000166,-0.003633,0.000102,-0.00573,0.000472,-0.001065,-0.010417,0.000648,0.003214,-0.000594,0.001657,0.008201,-0.005195,-0.002202,0.005205,0.003031,-0.003998,0.001438,0.00515
RESTROOM,0.549959,0.709004,0.01074,0.522349,0.674864,0.000803,0.493072,0.630673,0.00829,0.472136,0.611238,0.012452,0.425557,0.60096,0.018338,0.526973,0.588412,0.01267,0.519915,0.567225,0.038225,0.526357,0.596784,0.031682,0.526878,0.609061,0.021502,0.556681,0.582568,0.009491,0.554998,0.559909,0.029616,0.558352,0.589982,0.044526,0.557127,0.601661,0.023334,0.591363,0.583177,0.011147,0.588637,0.566471,0.036421,0.584157,0.600491,0.039012,0.582473,0.607047,0.027363,0.608463,0.60738,0.011352,0.618081,0.59148,0.031376,0.623558,0.618669,0.039982,0.622773,0.629569,0.031867,-0.000389,-0.009387,-0.006864,0.0012,0.001175,0.00559,-0.000122,-0.003386,-0.003934,-0.001637,-0.000362,0.010611,0.005227,-0.003259,-0.002266,0.003438,0.004117,0.005328,-0.010936,-0.003985,0.003091,0.006341,0.004578,-0.005255,0.004223,-2.9e-05,0.002701,-0.001381,0.001291,-0.00316,-0.000237,0.005498,0.002421,0.005232,-0.002533,-0.000616,0.001639,0.005644,-0.00065,-0.003242,0.002783,0.005495,0.005833,0.001027,0.001036,0.00192,-0.00531,-0.002368,-0.000396,0.000679,0.002041,0.001267,-0.003993,0.004031,-0.001497,-0.000353,0.001143,-0.00069,-0.006133,-0.000952,-0.003685,-0.000617,0.002957
RESTROOM,0.565139,0.722671,0.007366,0.518104,0.675916,0.01643,0.497374,0.63815,0.013181,0.474809,0.609993,0.011735,0.42524,0.609733,0.015323,0.531626,0.59705,0.01066,0.528904,0.58006,0.0363,0.531006,0.601568,0.036971,0.529794,0.616928,0.024484,0.561853,0.580748,0.008388,0.55958,0.567298,0.031084,0.564905,0.589004,0.037139,0.565922,0.599735,0.031887,0.59997,0.602378,0.0077,0.594205,0.577762,0.021575,0.601019,0.604442,0.034806,0.601203,0.615305,0.030118,0.6172,0.61474,0.01162,0.631565,0.592642,0.029935,0.628043,0.621225,0.04254,0.627634,0.632011,0.026035,0.000205,0.007808,0.003142,0.004232,-3e-05,0.004956,0.002312,0.006153,-0.000757,-0.002193,-0.002084,0.002127,0.002041,-0.00187,0.002008,-0.003239,0.001787,0.002564,-0.00362,-0.000298,-0.001716,-0.008268,0.005946,-0.003471,-0.001943,0.001588,-0.006389,-0.00032,0.005102,-0.007136,-0.000803,0.005718,-0.008128,-0.001837,0.002733,0.005699,0.001932,0.000517,0.00334,-0.004378,-0.006273,-0.004521,-0.007528,-0.002712,0.000804,-0.007523,-0.012822,-0.006942,0.001559,-0.0052,-0.003746,0.001293,-0.002245,5.7e-05,-0.00327,0.002652,0.005125,-0.003196,-0.000598,-0.003363,0.008442,-0.001727,-0.000607
RESTROOM,0.571125,0.716714,-0.011658,0.536068,0.670128,-0.00859,0.506315,0.63821,-0.010931,0.484466,0.624671,-0.005842,0.44042,0.613111,-0.011927,0.542099,0.597018,-0.010438,0.541579,0.572453,0.011155,0.533178,0.601988,0.026426,0.52849,0.614238,0.018447,0.571797,0.588366,-0.014678,0.569981,0.565513,0.010613,0.571876,0.600296,0.017227,0.569296,0.598324,0.007512,0.603686,0.594806,-0.00143,0.603363,0.576223,0.009139,0.607045,0.600538,0.015955,0.603995,0.616879,0.012723,0.636829,0.616929,-0.004706,0.632331,0.592019,0.009583,0.635353,0.622339,0.023072,0.637771,0.630204,0.015536,-0.000986,-0.006838,-0.004875,0.001231,0.00081,-0.000196,0.000233,-0.001792,-0.001629,0.00438,0.001426,0.001878,0.00186,0.003183,0.005531,-0.002536,-0.00409,-0.005685,-0.003004,0.00465,0.001339,0.001025,-0.002866,-0.001415,-0.001278,0.004684,0.001435,0.006499,0.000553,-0.002225,-0.001982,-0.006674,0.002759,0.0065,0.001251,0.004246,0.004346,0.00607,0.00443,0.005867,0.001133,-0.00723,0.003913,0.004416,0.001801,-0.00153,0.005687,-0.006262,-0.005179,-0.003522,-0.001729,-0.002778,0.003615,0.001955,0.007018,-0.004213,-0.000509,-0.002281,-0.003552,-0.005473,0.002813,0.001389,0.001961
RESTROOM,0.556267,0.696111,-0.006103,0.517044,0.651443,-0.001248,0.504895,0.613245,-0.004464,0.475236,0.593021,-0.007656,0.436549,0.586678,-0.009396,0.527644,0.576196,-0.000523,0.525951,0.555672,0.013904,0.519394,0.582763,0.02405,0.528655,0.599014,0.010683,0.558175,0.572138,-0.002152,0.553103,0.550584,0.01529,0.556431,0.575294,0.023513,0.564359,0.580888,0.023756,0.578674,0.57739,-0.00333,0.588799,0.55197,0.011986,0.587415,0.590802,0.022512,0.591238,0.601241,0.017406,0.611414,0.601347,-0.002307,0.626126,0.574339,0.01583,0.624477,0.598059,0.024963,0.61689,0.614844,0.012398,-0.004468,0.000636,0.00174,-0.000529,0.000333,-0.001158,-0.005248,0.008602,-0.001958,-0.004574,0.002598,-0.006398,0.004396,0.002294,-0.005729,0.00116,-0.003302,-0.006866,-0.002439,0.001938,0.002332,-0.002179,-0.003726,-0.001083,0.004562,-0.005305,-0.000914,-3.6e-05,0.001762,0.002301,0.007213,-0.000872,0.005397,-0.001516,-0.001957,0.011572,-0.000252,-0.001998,0.002294,-0.000253,0.005412,-0.001576,-0.001942,-0.000284,0.000525,-0.000568,0.000243,0.000924,0.000808,-0.007476,-0.003133,0.006485,0.000445,0.00545,0.006414,0.003047,-0.007343,-0.005345,0.004638,0.000918,-0.00285,-0.008952,0.003868
RESTROOM,0.584869,0.711952,0.00071,0.548558,0.66987,-0.005938,0.528925,0.622604,0.000379,0.505432,0.612683,0.003432,0.455895,0.59945,0.00111,0.564697,0.590045,0.00203,0.558667,0.566328,0.010738,0.563869,0.589913,0.033232,0.562962,0.617917,0.022463,0.590732,0.577447,0.000984,0.596722,0.552839,0.019217,0.59653,0.587061,0.029964,0.591019,0.596832,0.022178,0.61885,0.577017,-0.000108,0.621441,0.565713,0.008529,0.629439,0.599592,0.023408,0.623053,0.60675,0.019509,0.653416,0.608169,0.006082,0.664673,0.588417,0.021871,0.65476,0.622432,0.02547,0.653287,0.621704,0.021407,0.001893,-0.000416,-0.001643,-0.005142,0.00507,-0.008744,-0.001737,-0.008087,0.002684,0.004612,0.011199,0.001696,-0.004701,-0.002838,0.007019,0.00296,0.001275,0.00039,0.001028,-0.004065,-0.000547,-0.005327,0.00075,-0.001933,-0.003882,-0.002538,-0.00114,0.006018,-0.000979,-0.00472,0.000198,0.006485,-0.001329,-0.000903,-0.006783,0.004627,0.002812,-0.003933,-0.002042,-0.000639,0.003809,0.000957,0.005439,-0.000419,3.4e-05,0.000331,0.00016,-0.001193,0.004254,-0.002504,0.006469,-0.001709,-0.005456,-0.008664,-0.001404,0.007721,0.003197,0.003847,0.001205,-0.001685,0.001515,1.6e-05,0.006397
RESTROOM,0.594301,0.711896,0.010321,0.553886,0.666844,0.00287,0.523812,0.630977,0.006075,0.498814,0.607826,0.005094,0.456315,0.593414,0.002668,0.561285,0.589971,-0.001479,0.559666,0.574444,0.023538,0.555065,0.599247,0.034249,0.556967,0.605353,0.022108,0.584766,0.581397,0.01001,0.594987,0.559325,0.022249,0.585238,0.588751,0.03823,0.59106,0.59666,0.016564,0.618826,0.592349,0.004001,0.625983,0.576289,0.024593,0.621697,0.599485,0.033418,0.625201,0.609433,0.019011,0.651471,0.601294,-0.000211,0.654325,0.584572,0.021524,0.65092,0.618374,0.033417,0.653146,0.624885,0.019975,-0.003054,0.001397,0.003348,-0.001162,0.002343,-0.002043,-0.002153,0.00238,0.004121,-0.012113,0.000303,0.001355,0.004022,-0.000825,0.004476,0.004197,0.001421,0.001006,0.004828,0.004135,-0.003421,0.002536,0.001531,0.000202,0.001622,-0.001714,0.005119,0.003362,-0.003155,0.004028,-0.00415,-0.003411,-0.00702,-0.003661,0.007093,0.003845,-0.002023,-0.004179,-0.001863,0.000925,-0.003928,0.000673,0.007161,0.000257,0.000527,-0.005481,-0.00255,0.002252,-0.004043,-0.001726,-0.000185,-0.006052,-0.002563,0.000107,0.002942,-0.008922,-0.007848,0.004906,0.002235,0.000775,-0.003371,0.000997,0.000432
RESTROOM,0.596688,0.73633,-0.008884,0.559222,0.699799,-0.007774,0.522689,0.653861,-0.004942,0.49509,0.642953,-0.005341,0.459243,0.625168,-0.012188,0.560253,0.618747,-0.007282,0.560992,0.597892,0.011308,0.553674,0.62476,0.020303,0.547439,0.629465,0.007827,0.593154,0.604552,-0.014882,0.593071,0.587899,0.011833,0.593772,0.615941,0.021942,0.58338,0.62563,0.017766,0.620671,0.615598,-0.012879,0.624089,0.596906,0.012105,0.6201,0.616414,0.033291,0.622608,0.646187,0.011826,0.65128,0.637674,-0.009256,0.656095,0.614173,0.012114,0.653434,0.638081,0.028149,0.65171,0.653651,0.013294,0.000714,-0.003073,-0.004998,0.006978,1e-06,3e-05,-0.001652,0.004331,-0.002948,0.00049,-0.001846,0.002198,-0.008381,0.006268,-0.003017,-0.000763,-0.002859,-0.000138,0.001156,0.002654,-0.000454,0.002361,-6.1e-05,0.001664,-0.001514,0.000574,0.004444,-0.007735,0.001007,-0.003011,-0.000455,0.005658,0.004834,0.003785,-0.006171,0.000671,-0.001949,0.006335,0.00201,0.006993,-0.001074,0.004149,0.000468,-0.000755,0.001016,0.002044,0.005185,0.001186,-0.0096,-0.005735,0.002223,0.003025,-0.000902,-0.001698,-0.004196,0.005265,-0.006279,-0.000151,-0.000917,-0.002657,-0.00124,-0.004987,0.007032
RESTROOM,0.60829,0.741276,-0.011493,0.573989,0.696755,-0.002225,0.545281,0.65128,-0.013437,0.51539,0.63547,-0.015551,0.479982,0.620984,-0.01232,0.587501,0.618322,-0.005833,0.574765,0.591695,0.011478,0.581607,0.627298,0.021609,0.585411,0.636456,0.007736,0.610348,0.597155,-0.010093,0.614944,0.585549,0.011928,0.620225,0.604119,0.024993,0.613696,0.621741,0.006907,0.644016,0.61156,-0.013942,0.643868,0.587848,0.014519,0.645229,0.617824,0.017975,0.636039,0.636071,0.009497,0.670001,0.638279,-0.010111,0.673994,0.606581,0.012766,0.683198,0.64101,0.016428,0.678351,0.660232,0.016652,0.00768,-0.001479,-0.007898,0.006084,-0.007477,-0.001562,-0.004205,0.005512,-0.003304,-0.006633,-0.004638,0.004984,-0.004282,-0.003472,-0.008189,0.00467,-0.004497,0.004096,0.004435,-0.006565,0.000122,0.003471,-0.000441,0.005279,0.007644,0.001546,-0.005818,0.003067,0.001577,-0.002184,0.001931,3.9e-05,0.003556,-0.000419,-0.001369,0.000785,0.000262,-0.010347,0.003239,0.001807,1e-05,-0.002696,0.008035,-0.007024,0.004508,0.000982,0.003578,0.003055,-0.005667,0.001231,0.002261,-0.005825,0.002977,0.003354,0.003858,0.002297,-0.000604,-0.000661,0.002767,0.000867,0.001093,-0.002489,0.002666
RESTROOM,0.581009,0.686513,-0.0035,0.549004,0.635971,-0.012074,0.531714,0.607049,-0.007531,0.506368,0.585765,-0.000404,0.463489,0.579103,0.002804,0.550084,0.560987,0.000484,0.561696,0.550739,0.019941,0.552805,0.566656,0.026485,0.559085,0.588187,0.015311,0.579522,0.557526,-0.006949,0.585795,0.54034,0.016888,0.579029,0.568957,0.028058,0.588013,0.574178,0.02191,0.623303,0.560571,-0.005412,0.613595,0.551121,0.016803,0.614982,0.576561,0.026094,0.610132,0.586446,0.01701,0.644601,0.585801,1.7e-05,0.644792,0.567232,0.017556,0.64347,0.593737,0.035389,0.643202,0.600502,0.016325,0.003333,-0.00161,-0.00265,-0.006168,-0.002098,0.000564,0.005287,-0.003552,-0.000359,0.007996,-0.001365,-0.005061,0.001804,0.006582,-0.003332,-0.000823,-0.000801,-0.003895,0.004133,-0.000628,-0.001087,0.002358,-0.006772,0.000623,0.002247,0.004108,6.3e-05,0.000585,-0.005874,-0.008194,-0.000404,0.000488,0.004023,0.000677,0.00403,0.000455,0.001272,0.003678,-0.001902,0.005324,0.006506,-0.002938,0.006719,0.006415,-0.001259,-0.006926,0.002348,0.004995,0.004017,-0.00212,-8.6e-05,-3.2e-05,-0.005851,0.000537,-0.003923,-0.002777,0.002767,0.000391,-0.005452,0.000218,-4.4e-05,0.002803,-0.003885
RESTROOM,0.584608,0.678445,0.00596,0.543507,0.649987,0.000375,0.528065,0.602577,0.010114,0.495478,0.593704,0.001019,0.459765,0.584487,0.00266,0.562688,0.571461,0.01168,0.548866,0.548265,0.020992,0.553789,0.579831,0.028964,0.553076,0.593626,0.018956,0.582174,0.558719,0.002988,0.581841,0.542788,0.027769,0.586037,0.568546,0.02307,0.58536,0.568005,0.019472,0.612278,0.571831,0.00655,0.613633,0.559713,0.03755,0.613584,0.577982,0.034317,0.610033,0.591568,0.015755,0.639232,0.595307,-0.003248,0.646587,0.573306,0.021666,0.644922,0.594027,0.029676,0.640249,0.612728,0.016221,-0.002365,-0.000794,0.001629,-0.002806,0.004368,-0.003055,-0.001125,-0.000505,-0.005309,0.001702,-0.000484,-0.004898,-0.003176,0.003303,0.001282,-0.002983,-0.001547,-0.001069,0.004438,0.003363,0.001577,-3.8e-05,0.002762,-0.00068,0.004283,0.001247,0.006263,-0.001579,-0.002312,0.001169,0.0042,0.001411,-0.000904,0.004784,-0.006101,0.002149,0.004938,-0.000683,-0.000115,0.002705,-0.002366,0.006477,0.00354,0.000214,0.003323,0.003911,-0.001859,0.001381,6.6e-05,0.000749,0.004719,0.001361,0.003981,0.000809,-0.00274,-0.002048,-0.00039,-0.011349,0.007762,-0.002329,-0.004921,0.000255,-0.003228
